"";"order";"family";"genus"
"2083";"Fagales";"Fagaceae";"Quercus"
"2084";"Fagales";"Fagaceae";"Quercus"
"2085";"Fagales";"Fagaceae";"Quercus"
"2086";"Fagales";"Fagaceae";"Quercus"
"2087";"Fagales";"Fagaceae";"Quercus"
"2088";"Fagales";"Fagaceae";"Quercus"
"2089";"Fagales";"Fagaceae";"Quercus"
"2090";"Fagales";"Fagaceae";"Quercus"
"2091";"Fagales";"Fagaceae";"Quercus"
"2092";"Fagales";"Fagaceae";"Quercus"
"2093";"Fagales";"Fagaceae";"Quercus"
"2094";"Fagales";"Fagaceae";"Quercus"
"2095";"Fagales";"Fagaceae";"Quercus"
"2096";"Fagales";"Fagaceae";"Quercus"
"2097";"Fagales";"Fagaceae";"Quercus"
"2098";"Fagales";"Fagaceae";"Quercus"
"2099";"Fagales";"Fagaceae";"Quercus"
"2100";"Fagales";"Fagaceae";"Quercus"
"2101";"Fagales";"Fagaceae";"Quercus"
"2102";"Fagales";"Fagaceae";"Quercus"
"2103";"Fagales";"Fagaceae";"Quercus"
"2104";"Fagales";"Fagaceae";"Quercus"
"2105";"Fagales";"Fagaceae";"Quercus"
"2106";"Fagales";"Fagaceae";"Quercus"
"2107";"Fagales";"Fagaceae";"Quercus"
"2108";"Fagales";"Fagaceae";"Quercus"
"2109";"Fagales";"Fagaceae";"Quercus"
"2110";"Fagales";"Fagaceae";"Quercus"
"2111";"Fagales";"Fagaceae";"Quercus"
"2112";"Fagales";"Fagaceae";"Quercus"
"2113";"Fagales";"Fagaceae";"Quercus"
"2114";"Fagales";"Fagaceae";"Quercus"
"2115";"Fagales";"Fagaceae";"Quercus"
"2116";"Fagales";"Fagaceae";"Quercus"
"2117";"Fagales";"Fagaceae";"Quercus"
"2118";"Fagales";"Fagaceae";"Quercus"
"2119";"Fagales";"Fagaceae";"Quercus"
"2120";"Fagales";"Fagaceae";"Quercus"
"2121";"Fagales";"Fagaceae";"Quercus"
"2122";"Fagales";"Fagaceae";"Quercus"
"2123";"Fagales";"Fagaceae";"Quercus"
"2124";"Fagales";"Fagaceae";"Quercus"
"2125";"Fagales";"Fagaceae";"Quercus"
"2126";"Fagales";"Fagaceae";"Quercus"
"2127";"Fagales";"Fagaceae";"Quercus"
"2128";"Fagales";"Fagaceae";"Quercus"
"2129";"Fagales";"Fagaceae";"Quercus"
"2130";"Fagales";"Fagaceae";"Quercus"
"2131";"Fagales";"Fagaceae";"Quercus"
"2132";"Fagales";"Fagaceae";"Quercus"
"2133";"Fagales";"Fagaceae";"Quercus"
"2134";"Fagales";"Fagaceae";"Quercus"
"2135";"Fagales";"Fagaceae";"Quercus"
"2136";"Fagales";"Fagaceae";"Quercus"
"2137";"Fagales";"Fagaceae";"Quercus"
"2138";"Fagales";"Fagaceae";"Quercus"
"2139";"Fagales";"Fagaceae";"Quercus"
"2140";"Fagales";"Fagaceae";"Quercus"
"2141";"Fagales";"Fagaceae";"Quercus"
"2142";"Fagales";"Fagaceae";"Quercus"
"2143";"Fagales";"Fagaceae";"Quercus"
"2144";"Fagales";"Fagaceae";"Quercus"
"2145";"Fagales";"Fagaceae";"Quercus"
"2146";"Fagales";"Fagaceae";"Quercus"
"2147";"Fagales";"Fagaceae";"Quercus"
"2148";"Fagales";"Fagaceae";"Quercus"
"2149";"Fagales";"Fagaceae";"Quercus"
"2150";"Fagales";"Fagaceae";"Quercus"
"2151";"Fagales";"Fagaceae";"Quercus"
"2152";"Fagales";"Fagaceae";"Quercus"
"2153";"Fagales";"Fagaceae";"Quercus"
"2154";"Fagales";"Fagaceae";"Quercus"
"2155";"Fagales";"Fagaceae";"Quercus"
"2156";"Fagales";"Fagaceae";"Quercus"
"2157";"Fagales";"Fagaceae";"Quercus"
"2158";"Fagales";"Fagaceae";"Quercus"
"2159";"Fagales";"Fagaceae";"Quercus"
"2160";"Fagales";"Fagaceae";"Quercus"
"2161";"Fagales";"Fagaceae";"Quercus"
"2162";"Fagales";"Fagaceae";"Quercus"
"2163";"Fagales";"Fagaceae";"Quercus"
"2164";"Fagales";"Fagaceae";"Quercus"
"2165";"Fagales";"Fagaceae";"Quercus"
"2166";"Fagales";"Fagaceae";"Quercus"
"2167";"Fagales";"Fagaceae";"Quercus"
"2168";"Fagales";"Fagaceae";"Quercus"
"2169";"Fagales";"Fagaceae";"Quercus"
"2170";"Fagales";"Fagaceae";"Quercus"
"2171";"Fagales";"Fagaceae";"Quercus"
"2172";"Fagales";"Fagaceae";"Quercus"
"2173";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2174";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2175";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2176";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2177";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2178";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2179";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2180";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2181";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2182";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2183";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2184";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2185";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2186";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2187";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2188";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2189";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2190";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2191";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2192";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2193";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2194";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2195";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2196";"Ranunculales";"Ranunculaceae";"Ranunculus"
"2197";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2198";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2199";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2200";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2201";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2202";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2203";"Lamiales";"Orobanchaceae";"Rhinanthus"
"2204";"Rosales";"Rosaceae";"Rosa"
"2205";"Rosales";"Rosaceae";"Rosa"
"2206";"Rosales";"Rosaceae";"Rosa"
"2207";"Rosales";"Rosaceae";"Rosa"
"2208";"Rosales";"Rosaceae";"Rosa"
"2209";"Rosales";"Rosaceae";"Rosa"
"2210";"Rosales";"Rosaceae";"Rosa"
"2211";"Rosales";"Rosaceae";"Rosa"
"2212";"Rosales";"Rosaceae";"Rosa"
"2213";"Rosales";"Rosaceae";"Rosa"
"2214";"Rosales";"Rosaceae";"Rosa"
"2215";"Rosales";"Rosaceae";"Rosa"
"2216";"Rosales";"Rosaceae";"Rosa"
"2217";"Rosales";"Rosaceae";"Rosa"
"2218";"Rosales";"Rosaceae";"Rosa"
"2219";"Rosales";"Rosaceae";"Rosa"
"2220";"Rosales";"Rosaceae";"Rosa"
"2221";"Rosales";"Rosaceae";"Rosa"
"2222";"Rosales";"Rosaceae";"Rosa"
"2223";"Rosales";"Rosaceae";"Rosa"
"2224";"Rosales";"Rosaceae";"Rosa"
"2225";"Rosales";"Rosaceae";"Rosa"
"2226";"Rosales";"Rosaceae";"Rosa"
"2227";"Rosales";"Rosaceae";"Rosa"
"2228";"Rosales";"Rosaceae";"Rosa"
"2229";"Rosales";"Rosaceae";"Rosa"
"2230";"Rosales";"Rosaceae";"Rosa"
"2231";"Rosales";"Rosaceae";"Rosa"
"2232";"Rosales";"Rosaceae";"Rosa"
"2233";"Rosales";"Rosaceae";"Rosa"
"2234";"Rosales";"Rosaceae";"Rosa"
"2235";"Rosales";"Rosaceae";"Rosa"
"2236";"Rosales";"Rosaceae";"Rosa"
"2237";"Rosales";"Rosaceae";"Rosa"
"2238";"Rosales";"Rosaceae";"Rosa"
"2239";"Rosales";"Rosaceae";"Rosa"
"2240";"Rosales";"Rosaceae";"Rosa"
"2241";"Rosales";"Rosaceae";"Rosa"
"2242";"Rosales";"Rosaceae";"Rosa"
"2243";"Rosales";"Rosaceae";"Rosa"
"2244";"Rosales";"Rosaceae";"Rosa"
"2245";"Rosales";"Rosaceae";"Rosa"
"2246";"Rosales";"Rosaceae";"Rosa"
"2247";"Rosales";"Rosaceae";"Rosa"
"2248";"Rosales";"Rosaceae";"Rosa"
"2249";"Rosales";"Rosaceae";"Rosa"
"2250";"Rosales";"Rosaceae";"Rosa"
"2251";"Rosales";"Rosaceae";"Rosa"
"2252";"Rosales";"Rosaceae";"Rosa"
"2253";"Rosales";"Rosaceae";"Rosa"
"2254";"Rosales";"Rosaceae";"Rosa"
"2255";"Rosales";"Rosaceae";"Rosa"
"2256";"Rosales";"Rosaceae";"Rosa"
"2257";"Rosales";"Rosaceae";"Rosa"
"2258";"Rosales";"Rosaceae";"Rosa"
"2259";"Rosales";"Rosaceae";"Rosa"
"2260";"Rosales";"Rosaceae";"Rosa"
"2261";"Rosales";"Rosaceae";"Rosa"
"2262";"Rosales";"Rosaceae";"Rosa"
"2263";"Rosales";"Rosaceae";"Rosaceae genus 1 (alchemilla/aphanes)"
"2264";"Rosales";"Rosaceae";"Rosaceae genus 1 (alchemilla/aphanes)"
"2265";"Rosales";"Rosaceae";"Rosaceae genus 1 (alchemilla/aphanes)"
"2266";"Rosales";"Rosaceae";"Rosaceae genus 1 (alchemilla/aphanes)"
"2267";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2268";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2269";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2270";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2271";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2272";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2273";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2274";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2275";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2276";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2277";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2278";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2279";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2280";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2281";"Rosales";"Rosaceae";"Rosaceae genus 7 (prunus/amelanchier)"
"2282";"Rosales";"Rosaceae";"Rosaceae genus seq3608"
"2283";"Rosales";"Rosaceae";"Rosaceae genus seq3796"
"2284";"Rosales";"Rosaceae";"Rubus"
"2285";"Rosales";"Rosaceae";"Rubus"
"2286";"Rosales";"Rosaceae";"Rubus"
"2287";"Rosales";"Rosaceae";"Rubus"
"2288";"Rosales";"Rosaceae";"Rubus"
"2289";"Rosales";"Rosaceae";"Rubus"
"2290";"Rosales";"Rosaceae";"Rubus"
"2291";"Rosales";"Rosaceae";"Rubus"
"2292";"Rosales";"Rosaceae";"Rubus"
"2293";"Rosales";"Rosaceae";"Rubus"
"2294";"Rosales";"Rosaceae";"Rubus"
"2295";"Rosales";"Rosaceae";"Rubus"
"2296";"Rosales";"Rosaceae";"Rubus"
"2297";"Rosales";"Rosaceae";"Rubus"
"2298";"Rosales";"Rosaceae";"Rubus"
"2299";"Rosales";"Rosaceae";"Rubus"
"2300";"Rosales";"Rosaceae";"Rubus"
"2301";"Rosales";"Rosaceae";"Rubus"
"2302";"Rosales";"Rosaceae";"Rubus"
"2303";"Rosales";"Rosaceae";"Rubus"
"2304";"Rosales";"Rosaceae";"Rubus"
"2305";"Rosales";"Rosaceae";"Rubus"
"2306";"Rosales";"Rosaceae";"Rubus"
"2307";"Rosales";"Rosaceae";"Rubus"
"2308";"Rosales";"Rosaceae";"Rubus"
"2309";"Rosales";"Rosaceae";"Rubus"
"2310";"Rosales";"Rosaceae";"Rubus"
"2311";"Rosales";"Rosaceae";"Rubus"
"2312";"Rosales";"Rosaceae";"Rubus"
"2313";"Rosales";"Rosaceae";"Rubus"
"2314";"Rosales";"Rosaceae";"Rubus"
"2315";"Rosales";"Rosaceae";"Rubus"
"2316";"Rosales";"Rosaceae";"Rubus"
"2317";"Rosales";"Rosaceae";"Rubus"
"2318";"Rosales";"Rosaceae";"Rubus"
"2319";"Rosales";"Rosaceae";"Rubus"
"2320";"Rosales";"Rosaceae";"Rubus"
"2321";"Rosales";"Rosaceae";"Rubus"
"2322";"Rosales";"Rosaceae";"Rubus"
"2323";"Rosales";"Rosaceae";"Rubus"
"2324";"Rosales";"Rosaceae";"Rubus"
"2325";"Rosales";"Rosaceae";"Rubus"
"2326";"Rosales";"Rosaceae";"Rubus"
"2327";"Rosales";"Rosaceae";"Rubus"
"2328";"Rosales";"Rosaceae";"Rubus"
"2329";"Rosales";"Rosaceae";"Rubus"
"2330";"Rosales";"Rosaceae";"Rubus"
"2331";"Rosales";"Rosaceae";"Rubus"
"2332";"Rosales";"Rosaceae";"Rubus"
"2333";"Rosales";"Rosaceae";"Rubus"
"2334";"Rosales";"Rosaceae";"Rubus"
"2335";"Rosales";"Rosaceae";"Rubus"
"2336";"Rosales";"Rosaceae";"Rubus"
"2337";"Rosales";"Rosaceae";"Rubus"
"2338";"Rosales";"Rosaceae";"Rubus"
"2339";"Rosales";"Rosaceae";"Rubus"
"2340";"Rosales";"Rosaceae";"Rubus"
"2341";"Rosales";"Rosaceae";"Rubus"
"2342";"Rosales";"Rosaceae";"Rubus"
"2343";"Rosales";"Rosaceae";"Rubus"
"2344";"Rosales";"Rosaceae";"Rubus"
"2345";"Rosales";"Rosaceae";"Rubus"
"2346";"Rosales";"Rosaceae";"Rubus"
"2347";"Rosales";"Rosaceae";"Rubus"
"2348";"Rosales";"Rosaceae";"Rubus"
"2349";"Rosales";"Rosaceae";"Rubus"
"2350";"Rosales";"Rosaceae";"Rubus"
"2351";"Rosales";"Rosaceae";"Rubus"
"2352";"Rosales";"Rosaceae";"Rubus"
"2353";"Rosales";"Rosaceae";"Rubus"
"2354";"Rosales";"Rosaceae";"Rubus"
"2355";"Rosales";"Rosaceae";"Rubus"
"2356";"Rosales";"Rosaceae";"Rubus"
"2357";"Rosales";"Rosaceae";"Rubus"
"2358";"Rosales";"Rosaceae";"Rubus"
"2359";"Rosales";"Rosaceae";"Rubus"
"2360";"Rosales";"Rosaceae";"Rubus"
"2361";"Rosales";"Rosaceae";"Rubus"
"2362";"Rosales";"Rosaceae";"Rubus"
"2363";"Rosales";"Rosaceae";"Rubus"
"2364";"Rosales";"Rosaceae";"Rubus"
"2365";"Rosales";"Rosaceae";"Rubus"
"2366";"Rosales";"Rosaceae";"Rubus"
"2367";"Rosales";"Rosaceae";"Rubus"
"2368";"Rosales";"Rosaceae";"Rubus"
"2369";"Rosales";"Rosaceae";"Rubus"
"2370";"Rosales";"Rosaceae";"Rubus"
"2371";"Rosales";"Rosaceae";"Rubus"
"2372";"Rosales";"Rosaceae";"Rubus"
"2373";"Rosales";"Rosaceae";"Rubus"
"2374";"Rosales";"Rosaceae";"Rubus"
"2375";"Rosales";"Rosaceae";"Rubus"
"2376";"Rosales";"Rosaceae";"Rubus"
"2377";"Rosales";"Rosaceae";"Rubus"
"2378";"Rosales";"Rosaceae";"Rubus"
"2379";"Rosales";"Rosaceae";"Rubus"
"2380";"Rosales";"Rosaceae";"Rubus"
"2381";"Rosales";"Rosaceae";"Rubus"
"2382";"Rosales";"Rosaceae";"Rubus"
"2383";"Rosales";"Rosaceae";"Rubus"
"2384";"Rosales";"Rosaceae";"Rubus"
"2385";"Rosales";"Rosaceae";"Rubus"
"2386";"Rosales";"Rosaceae";"Rubus"
"2387";"Rosales";"Rosaceae";"Rubus"
"2388";"Rosales";"Rosaceae";"Rubus"
"2389";"Rosales";"Rosaceae";"Rubus"
"2390";"Rosales";"Rosaceae";"Rubus"
"2391";"Rosales";"Rosaceae";"Rubus"
"2392";"Rosales";"Rosaceae";"Rubus"
"2393";"Rosales";"Rosaceae";"Rubus"
"2394";"Rosales";"Rosaceae";"Rubus"
"2395";"Rosales";"Rosaceae";"Rubus"
"2396";"Rosales";"Rosaceae";"Rubus"
"2397";"Rosales";"Rosaceae";"Rubus"
"2398";"Rosales";"Rosaceae";"Rubus"
"2399";"Rosales";"Rosaceae";"Rubus"
"2400";"Rosales";"Rosaceae";"Rubus"
"2401";"Rosales";"Rosaceae";"Rubus"
"2402";"Rosales";"Rosaceae";"Rubus"
"2403";"Rosales";"Rosaceae";"Rubus"
"2404";"Rosales";"Rosaceae";"Rubus"
"2405";"Rosales";"Rosaceae";"Rubus"
"2406";"Rosales";"Rosaceae";"Rubus"
"2407";"Rosales";"Rosaceae";"Rubus"
"2408";"Rosales";"Rosaceae";"Rubus"
"2409";"Rosales";"Rosaceae";"Rubus"
"2410";"Rosales";"Rosaceae";"Rubus"
"2411";"Rosales";"Rosaceae";"Rubus"
"2412";"Rosales";"Rosaceae";"Rubus"
"2413";"Rosales";"Rosaceae";"Rubus"
"2414";"Rosales";"Rosaceae";"Rubus"
"2415";"Rosales";"Rosaceae";"Rubus"
"2416";"Rosales";"Rosaceae";"Rubus"
"2417";"Rosales";"Rosaceae";"Rubus"
"2418";"Rosales";"Rosaceae";"Rubus"
"2419";"Rosales";"Rosaceae";"Rubus"
"2420";"Rosales";"Rosaceae";"Rubus"
"2421";"Rosales";"Rosaceae";"Rubus"
"2422";"Rosales";"Rosaceae";"Rubus"
"2423";"Rosales";"Rosaceae";"Rubus"
"2424";"Rosales";"Rosaceae";"Rubus"
"2425";"Rosales";"Rosaceae";"Rubus"
"2426";"Rosales";"Rosaceae";"Rubus"
"2427";"Rosales";"Rosaceae";"Rubus"
"2428";"Rosales";"Rosaceae";"Rubus"
"2429";"Rosales";"Rosaceae";"Rubus"
"2430";"Rosales";"Rosaceae";"Rubus"
"2431";"Rosales";"Rosaceae";"Rubus"
"2432";"Rosales";"Rosaceae";"Rubus"
"2433";"Rosales";"Rosaceae";"Rubus"
"2434";"Rosales";"Rosaceae";"Rubus"
"2435";"Rosales";"Rosaceae";"Rubus"
"2436";"Rosales";"Rosaceae";"Rubus"
"2437";"Rosales";"Rosaceae";"Rubus"
"2438";"Rosales";"Rosaceae";"Rubus"
"2439";"Rosales";"Rosaceae";"Rubus"
"2440";"Rosales";"Rosaceae";"Rubus"
"2441";"Rosales";"Rosaceae";"Rubus"
"2442";"Rosales";"Rosaceae";"Rubus"
"2443";"Rosales";"Rosaceae";"Rubus"
"2444";"Rosales";"Rosaceae";"Rubus"
"2445";"Rosales";"Rosaceae";"Rubus"
"2446";"Rosales";"Rosaceae";"Rubus"
"2447";"Rosales";"Rosaceae";"Rubus"
"2448";"Rosales";"Rosaceae";"Rubus"
"2449";"Rosales";"Rosaceae";"Rubus"
"2450";"Rosales";"Rosaceae";"Rubus"
"2451";"Rosales";"Rosaceae";"Rubus"
"2452";"Rosales";"Rosaceae";"Rubus"
"2453";"Rosales";"Rosaceae";"Rubus"
"2454";"Rosales";"Rosaceae";"Rubus"
"2455";"Rosales";"Rosaceae";"Rubus"
"2456";"Rosales";"Rosaceae";"Rubus"
"2457";"Rosales";"Rosaceae";"Rubus"
"2458";"Rosales";"Rosaceae";"Rubus"
"2459";"Rosales";"Rosaceae";"Rubus"
"2460";"Rosales";"Rosaceae";"Rubus"
"2461";"Rosales";"Rosaceae";"Rubus"
"2462";"Rosales";"Rosaceae";"Rubus"
"2463";"Rosales";"Rosaceae";"Rubus"
"2464";"Rosales";"Rosaceae";"Rubus"
"2465";"Rosales";"Rosaceae";"Rubus"
"2466";"Rosales";"Rosaceae";"Rubus"
"2467";"Rosales";"Rosaceae";"Rubus"
"2468";"Rosales";"Rosaceae";"Rubus"
"2469";"Rosales";"Rosaceae";"Rubus"
"2470";"Rosales";"Rosaceae";"Rubus"
"2471";"Rosales";"Rosaceae";"Rubus"
"2472";"Rosales";"Rosaceae";"Rubus"
"2473";"Rosales";"Rosaceae";"Rubus"
"2474";"Rosales";"Rosaceae";"Rubus"
"2475";"Rosales";"Rosaceae";"Rubus"
"2476";"Rosales";"Rosaceae";"Rubus"
"2477";"Rosales";"Rosaceae";"Rubus"
"2478";"Rosales";"Rosaceae";"Rubus"
"2479";"Rosales";"Rosaceae";"Rubus"
"2480";"Rosales";"Rosaceae";"Rubus"
"2481";"Rosales";"Rosaceae";"Rubus"
"2482";"Rosales";"Rosaceae";"Rubus"
"2483";"Rosales";"Rosaceae";"Rubus"
"2484";"Rosales";"Rosaceae";"Rubus"
"2485";"Rosales";"Rosaceae";"Rubus"
"2486";"Rosales";"Rosaceae";"Rubus"
"2487";"Rosales";"Rosaceae";"Rubus"
"2488";"Rosales";"Rosaceae";"Rubus"
"2489";"Rosales";"Rosaceae";"Rubus"
"2490";"Rosales";"Rosaceae";"Rubus"
"2491";"Rosales";"Rosaceae";"Rubus"
"2492";"Rosales";"Rosaceae";"Rubus"
"2493";"Rosales";"Rosaceae";"Rubus"
"2494";"Rosales";"Rosaceae";"Rubus"
"2495";"Rosales";"Rosaceae";"Rubus"
"2496";"Rosales";"Rosaceae";"Rubus"
"2497";"Rosales";"Rosaceae";"Rubus"
"2498";"Rosales";"Rosaceae";"Rubus"
"2499";"Rosales";"Rosaceae";"Rubus"
"2500";"Rosales";"Rosaceae";"Rubus"
"2501";"Rosales";"Rosaceae";"Rubus"
"2502";"Rosales";"Rosaceae";"Rubus"
"2503";"Rosales";"Rosaceae";"Rubus"
"2504";"Rosales";"Rosaceae";"Rubus"
"2505";"Rosales";"Rosaceae";"Rubus"
"2506";"Rosales";"Rosaceae";"Rubus"
"2507";"Rosales";"Rosaceae";"Rubus"
"2508";"Rosales";"Rosaceae";"Rubus"
"2509";"Rosales";"Rosaceae";"Rubus"
"2510";"Rosales";"Rosaceae";"Rubus"
"2511";"Rosales";"Rosaceae";"Rubus"
"2512";"Rosales";"Rosaceae";"Rubus"
"2513";"Rosales";"Rosaceae";"Rubus"
"2514";"Rosales";"Rosaceae";"Rubus"
"2515";"Rosales";"Rosaceae";"Rubus"
"2516";"Rosales";"Rosaceae";"Rubus"
"2517";"Rosales";"Rosaceae";"Rubus"
"2518";"Rosales";"Rosaceae";"Rubus"
"2519";"Rosales";"Rosaceae";"Rubus"
"2520";"Rosales";"Rosaceae";"Rubus"
"2521";"Rosales";"Rosaceae";"Rubus"
"2522";"Rosales";"Rosaceae";"Rubus"
"2523";"Rosales";"Rosaceae";"Rubus"
"2524";"Rosales";"Rosaceae";"Rubus"
"2525";"Rosales";"Rosaceae";"Rubus"
"2526";"Rosales";"Rosaceae";"Rubus"
"2527";"Rosales";"Rosaceae";"Rubus"
"2528";"Rosales";"Rosaceae";"Rubus"
"2529";"Rosales";"Rosaceae";"Rubus"
"2530";"Rosales";"Rosaceae";"Rubus"
"2531";"Rosales";"Rosaceae";"Rubus"
"2532";"Rosales";"Rosaceae";"Rubus"
"2533";"Rosales";"Rosaceae";"Rubus"
"2534";"Rosales";"Rosaceae";"Rubus"
"2535";"Rosales";"Rosaceae";"Rubus"
"2536";"Rosales";"Rosaceae";"Rubus"
"2537";"Rosales";"Rosaceae";"Rubus"
"2538";"Rosales";"Rosaceae";"Rubus"
"2539";"Rosales";"Rosaceae";"Rubus"
"2540";"Rosales";"Rosaceae";"Rubus"
"2541";"Rosales";"Rosaceae";"Rubus"
"2542";"Rosales";"Rosaceae";"Rubus"
"2543";"Rosales";"Rosaceae";"Rubus"
"2544";"Rosales";"Rosaceae";"Rubus"
"2545";"Rosales";"Rosaceae";"Rubus"
"2546";"Rosales";"Rosaceae";"Rubus"
"2547";"Rosales";"Rosaceae";"Rubus"
"2548";"Rosales";"Rosaceae";"Rubus"
"2549";"Rosales";"Rosaceae";"Rubus"
"2550";"Rosales";"Rosaceae";"Rubus"
"2551";"Rosales";"Rosaceae";"Rubus"
"2552";"Rosales";"Rosaceae";"Rubus"
"2553";"Rosales";"Rosaceae";"Rubus"
"2554";"Rosales";"Rosaceae";"Rubus"
"2555";"Rosales";"Rosaceae";"Rubus"
"2556";"Rosales";"Rosaceae";"Rubus"
"2557";"Rosales";"Rosaceae";"Rubus"
"2558";"Rosales";"Rosaceae";"Rubus"
"2559";"Rosales";"Rosaceae";"Rubus"
"2560";"Rosales";"Rosaceae";"Rubus"
"2561";"Rosales";"Rosaceae";"Rubus"
"2562";"Rosales";"Rosaceae";"Rubus"
"2563";"Rosales";"Rosaceae";"Rubus"
"2564";"Rosales";"Rosaceae";"Rubus"
"2565";"Rosales";"Rosaceae";"Rubus"
"2566";"Rosales";"Rosaceae";"Rubus"
"2567";"Rosales";"Rosaceae";"Rubus"
"2568";"Rosales";"Rosaceae";"Rubus"
"2569";"Rosales";"Rosaceae";"Rubus"
"2570";"Rosales";"Rosaceae";"Rubus"
"2571";"Rosales";"Rosaceae";"Rubus"
"2572";"Rosales";"Rosaceae";"Rubus"
"2573";"Rosales";"Rosaceae";"Rubus"
"2574";"Rosales";"Rosaceae";"Rubus"
"2575";"Rosales";"Rosaceae";"Rubus"
"2576";"Rosales";"Rosaceae";"Rubus"
"2577";"Rosales";"Rosaceae";"Rubus"
"2578";"Rosales";"Rosaceae";"Rubus"
"2579";"Rosales";"Rosaceae";"Rubus"
"2580";"Rosales";"Rosaceae";"Rubus"
"2581";"Rosales";"Rosaceae";"Rubus"
"2582";"Rosales";"Rosaceae";"Rubus"
"2583";"Rosales";"Rosaceae";"Rubus"
"2584";"Rosales";"Rosaceae";"Rubus"
"2585";"Rosales";"Rosaceae";"Rubus"
"2586";"Rosales";"Rosaceae";"Rubus"
"2587";"Rosales";"Rosaceae";"Rubus"
"2588";"Rosales";"Rosaceae";"Rubus"
"2589";"Rosales";"Rosaceae";"Rubus"
"2590";"Rosales";"Rosaceae";"Rubus"
"2591";"Rosales";"Rosaceae";"Rubus"
"2592";"Rosales";"Rosaceae";"Rubus"
"2593";"Rosales";"Rosaceae";"Rubus"
"2594";"Rosales";"Rosaceae";"Rubus"
"2595";"Rosales";"Rosaceae";"Rubus"
"2596";"Rosales";"Rosaceae";"Rubus"
"2597";"Rosales";"Rosaceae";"Rubus"
"2598";"Rosales";"Rosaceae";"Rubus"
"2599";"Rosales";"Rosaceae";"Rubus"
"2600";"Rosales";"Rosaceae";"Rubus"
"2601";"Rosales";"Rosaceae";"Rubus"
"2602";"Rosales";"Rosaceae";"Rubus"
"2603";"Rosales";"Rosaceae";"Rubus"
"2604";"Rosales";"Rosaceae";"Rubus"
"2605";"Rosales";"Rosaceae";"Rubus"
"2606";"Rosales";"Rosaceae";"Rubus"
"2607";"Rosales";"Rosaceae";"Rubus"
"2608";"Rosales";"Rosaceae";"Rubus"
"2609";"Rosales";"Rosaceae";"Rubus"
"2610";"Rosales";"Rosaceae";"Rubus"
"2611";"Rosales";"Rosaceae";"Rubus"
"2612";"Rosales";"Rosaceae";"Rubus"
"2613";"Rosales";"Rosaceae";"Rubus"
"2614";"Rosales";"Rosaceae";"Rubus"
"2615";"Rosales";"Rosaceae";"Rubus"
"2616";"Rosales";"Rosaceae";"Rubus"
"2617";"Rosales";"Rosaceae";"Rubus"
"2618";"Rosales";"Rosaceae";"Rubus"
"2619";"Rosales";"Rosaceae";"Rubus"
